"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AU3","AW1","AW2","AW3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","MA1","MV1","MW1","MW2","MW3","OC1","REM","EQD"
"72503814714","2017-01-19T04:59:00","O","41.5","-74.1","177.1","STEWART FIELD, NY US","SOD  ","KSWF ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,16,RA  ,5","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503814714","2017-01-19T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00914,5,M,N","003219,5,N,5","+0010,C","+0010,C","99999,9",,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,"04,5,+00152,5,99,9","08,5,+00914,5,99,9",,"2,99,1,+00152,5,9","4,99,1,+00914,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10163,5,09983,5",,"10,1",,,,"MET08101/19/17 00:45:02 METAR KSWF 190545Z 00000KT 2SM BR SCT005 OVC030 01/01 A3001 RMK","R01    017TMP046R02    017DPT046"
"72503814714","2017-01-19T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","280,5,N,0026,5","00610,5,M,N","004828,5,N,5","+0010,C","+0010,C","99999,9",,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,"04,5,+00152,5,99,9","07,5,+00610,5,99,9",,"2,99,1,+00152,5,9","3,99,1,+00610,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00152,1,99,9,99,9","10166,5,09986,5",,"10,1",,,,"MET08101/19/17 01:45:02 METAR KSWF 190645Z 28005KT 3SM BR SCT005 BKN020 01/01 A3002 RMK","R01    017TMP046R02    017DPT046"
"72503814714","2017-01-19T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00610,5,M,N","003219,5,N,5","+0010,C","+0010,C","99999,9",,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,"04,5,+00091,5,99,9","08,5,+00610,5,99,9",,"2,99,1,+00091,5,9","4,99,1,+00610,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00091,1,99,9,99,9","10166,5,09986,5",,"10,1",,,,"MET08101/19/17 02:45:02 METAR KSWF 190745Z 00000KT 2SM BR SCT003 OVC020 01/01 A3002 RMK","R01    017TMP046R02    017DPT046"
"72503814714","2017-01-19T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,5,9,N","008047,5,N,5","+0010,C","+0010,C","99999,9",,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,"04,5,+01219,5,99,9",,,"2,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01219,1,99,9,99,9","10159,5,09980,5",,"10,1",,,,"MET07401/19/17 03:45:02 METAR KSWF 190845Z 27007KT 5SM BR SCT040 01/01 A3000 RMK","R01    017TMP046R02    017DPT046D01      0ADE726"
"72503814714","2017-01-19T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0041,5","01219,5,M,N","016093,5,N,5","+0020,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+01219,5,99,9",,,"3,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01219,1,99,9,99,9","10159,5,09980,5",,,,,,"MET07201/19/17 04:45:02 METAR KSWF 190945Z 27008KT 10SM BKN040 02/02 A3000 RMK","R01    027TMP046R02    027DPT046"
"72503814714","2017-01-19T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","270,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0010,C","+0010,C","99999,9",,,,,,,,,,,,,,"04,5,+01219,5,99,9",,,"2,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01219,1,99,9,99,9","10163,5,09983,5",,,,,,"MET07201/19/17 05:45:02 METAR KSWF 191045Z 27007KT 10SM SCT040 01/01 A3001 RMK","R01    017TMP046R02    017DPT046D01      0ADE726"
"72503814714","2017-01-19T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0020,C","+0020,C","99999,9",,,,,,,,,,,,,,"04,5,+01219,5,99,9",,,"2,99,1,+01219,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01219,1,99,9,99,9","10163,5,09983,5",,,,,,"MET07201/19/17 06:45:02 METAR KSWF 191145Z 00000KT 10SM SCT040 02/02 A3001 RMK","R01    027TMP046R02    027DPT046D01      0ADE726"
"72503814714","2017-01-19T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","01067,5,M,N","032187,5,N,5","+0010,C","+0010,C","99999,9",,,,,,,,,,,,,,"07,5,+01067,5,99,9",,,"3,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10169,5,09990,5",,,,,,"MET07201/19/17 07:45:02 METAR KSWF 191245Z 00000KT 20SM BKN035 01/01 A3003 RMK","R01    017TMP046R02    017DPT046"
"72503814714","2017-01-19T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","260,5,N,0026,5","01067,5,M,N","032187,5,N,5","+0020,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+01067,5,99,9",,,"3,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01067,1,99,9,99,9","10176,5,09996,5",,,,,,"MET07201/19/17 08:45:02 METAR KSWF 191345Z 26005KT 20SM BKN035 02/02 A3005 RMK","R01    027TMP046R02    027DPT046"
"72503814714","2017-01-19T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","280,5,N,0026,5","22000,5,9,N","032187,5,N,5","+0020,C","+0020,C","99999,9",,,,,,,,,,,,,,"04,5,+01067,5,99,9",,,"2,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10176,5,09996,5",,,,,,"MET07201/19/17 09:45:02 METAR KSWF 191445Z 28005KT 20SM SCT035 02/02 A3005 RMK","R01    027TMP046R02    027DPT046D01      0ADE726"
"72503814714","2017-01-19T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","280,5,N,0026,5","22000,5,9,N","032187,5,N,5","+0050,C","+0040,C","99999,9",,,,,,,,,,,,,,"04,5,+01067,5,99,9",,,"2,99,1,+01067,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10173,5,09993,5",,,,,,"MET07201/19/17 10:45:02 METAR KSWF 191545Z 28005KT 20SM SCT035 05/04 A3004 RMK","R01    057TMP046R02    047DPT046D01      0ADE726"
"72503814714","2017-01-19T16:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","290,5,N,0062,5","00762,5,M,N","032187,5,N,5","+0070,C","+0030,C","99999,9",,,,,,,,,,,,,,"07,5,+00762,5,99,9",,,"3,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10166,5,09986,5",,,,,,"MET07201/19/17 11:45:02 METAR KSWF 191645Z 29012KT 20SM BKN025 07/03 A3002 RMK","R01    077TMP046R02    037DPT046"
"72503814714","2017-01-19T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0057,5","00762,5,M,N","999999,9,N,5","+0070,C","+0030,C","99999,9",,,,,,,,,,,,,,"07,5,+00762,5,99,9",,,"3,99,1,+00762,5,9",,,,,"10159,5,09980,5",,,,,,"MET07301/19/17 12:45:02 METAR KSWF 191745Z 30011KT 215SM BKN025 07/03 A3000 RMK","R01    077TMP046R02    037DPT046D01      0ADE693"
"72503814714","2017-01-19T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","300,5,N,0057,5","00762,5,M,N","024140,5,N,5","+0070,C","+0030,C","99999,9",,,,,,,,,,,,,,"07,5,+00762,5,99,9",,,"3,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10152,5,09973,5",,,,,,"MET07201/19/17 13:45:02 METAR KSWF 191845Z 30011KT 15SM BKN025 07/03 A2998 RMK","R01    077TMP046R02    037DPT046"
"72503814714","2017-01-19T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","00914,5,M,N","024140,5,N,5","+0080,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10152,5,09973,5",,,,,,"MET07201/19/17 14:45:02 METAR KSWF 191945Z VRB05KT 15SM BKN030 08/02 A2998 RMK","R01    087TMP046R02    027DPT046"
"72503814714","2017-01-19T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","00914,5,M,N","024140,5,N,5","+0070,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10152,5,09973,5",,,,,,"MET07201/19/17 15:45:02 METAR KSWF 192045Z VRB05KT 15SM BKN030 07/02 A2998 RMK","R01    077TMP046R02    027DPT046"
"72503814714","2017-01-19T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,V,0026,5","00914,5,M,N","024140,5,N,5","+0060,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10156,5,09976,5",,,,,,"MET07201/19/17 16:45:02 METAR KSWF 192145Z VRB05KT 15SM BKN030 06/02 A2999 RMK","R01    067TMP046R02    027DPT046"
"72503814714","2017-01-19T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00914,5,M,N","016093,5,N,5","+0060,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10159,5,09980,5",,,,,,"MET07201/19/17 17:45:02 METAR KSWF 192245Z 00000KT 10SM BKN030 06/02 A3000 RMK","R01    067TMP046R02    027DPT046"
"72503814714","2017-01-19T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00914,5,M,N","016093,5,N,5","+0050,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10173,5,09993,5",,,,,,"MET07201/19/17 18:45:02 METAR KSWF 192345Z 00000KT 10SM BKN030 05/02 A3004 RMK","R01    057TMP046R02    027DPT046"
"72503814714","2017-01-20T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00914,5,M,N","016093,5,N,5","+0050,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10173,5,09993,5",,,,,,"MET07201/19/17 19:45:01 METAR KSWF 200045Z 00000KT 10SM BKN030 05/02 A3004 RMK","R01    057TMP046R02    027DPT046"
"72503814714","2017-01-20T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00914,5,M,N","016093,5,N,5","+0050,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10173,5,09993,5",,,,,,"MET07201/19/17 20:45:01 METAR KSWF 200145Z 00000KT 10SM BKN030 05/02 A3004 RMK","R01    057TMP046R02    027DPT046"
"72503814714","2017-01-20T02:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00914,5,M,N","016093,5,N,5","+0040,C","+0020,C","99999,9",,,,,,,,,,,,,,"07,5,+00914,5,99,9",,,"3,99,1,+00914,5,9",,,,,"10173,5,09993,5",,,,,,"MET07201/19/17 21:45:01 METAR KSWF 200245Z 00000KT 10SM BKN030 04/02 A3004 RMK","R01    047TMP046R02    027DPT046"
"72503814714","2017-01-20T03:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00762,5,M,N","016093,5,N,5","+0040,C","+0010,C","99999,9",,,,,,,,,,,,,,"07,5,+00762,5,99,9",,,"3,99,1,+00762,5,9",,,,,"10169,5,09990,5",,,,,,"MET07201/19/17 22:45:01 METAR KSWF 200345Z 00000KT 10SM BKN025 04/01 A3003 RMK","R01    047TMP046R02    017DPT046"
"72503814714","2017-01-20T04:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","040,5,N,0031,5","00610,5,M,N","016093,5,N,5","+0040,C","+0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10166,5,09986,5",,,,,,"MET07201/19/17 23:45:02 METAR KSWF 200445Z 04006KT 10SM OVC020 04/01 A3002 RMK","R01    047TMP046R02    017DPT046"
"72503814714","2017-01-20T04:59:00","O","41.5","-74.1","177.1","STEWART FIELD, NY US","SOD  ","KSWF ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72503814714","2017-01-20T05:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","060,5,N,0026,5","00610,5,M,N","016093,5,N,5","+0030,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10166,5,09986,5",,,,,,"MET07201/20/17 00:45:02 METAR KSWF 200545Z 06005KT 10SM OVC020 03/00 A3002 RMK","R01    037TMP046R02    007DPT046"
"72503814714","2017-01-20T06:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","060,5,N,0026,5","00610,5,M,N","016093,5,N,5","+0030,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10169,5,09990,5",,,,,,"MET07201/20/17 01:45:02 METAR KSWF 200645Z 06005KT 10SM OVC020 03/00 A3003 RMK","R01    037TMP046R02    007DPT046"
"72503814714","2017-01-20T07:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","060,5,N,0026,5","00610,5,M,N","016093,5,N,5","+0030,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10169,5,09990,5",,,,,,"MET07201/20/17 02:45:02 METAR KSWF 200745Z 06005KT 10SM OVC020 03/00 A3003 RMK","R01    037TMP046R02    007DPT046"
"72503814714","2017-01-20T08:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00610,5,M,N","016093,5,N,5","+0030,C","-0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10173,5,09993,5",,,,,,"MET07301/20/17 03:45:02 METAR KSWF 200845Z 00000KT 10SM OVC020 03/M01 A3004 RMK","R01    037TMP046R02   M017DPT046"
"72503814714","2017-01-20T09:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00610,5,M,N","016093,5,N,5","+0030,C","-0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10163,5,09983,5",,,,,,"MET07301/20/17 04:45:02 METAR KSWF 200945Z 00000KT 10SM OVC020 03/M01 A3001 RMK","R01    037TMP046R02   M017DPT046"
"72503814714","2017-01-20T10:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","140,5,N,0026,5","00610,5,M,N","016093,5,N,5","+0020,C","-0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10159,5,09980,5",,,,,,"MET07301/20/17 05:45:02 METAR KSWF 201045Z 14005KT 10SM OVC020 02/M01 A3000 RMK","R01    027TMP046R02   M017DPT046"
"72503814714","2017-01-20T11:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","140,5,N,0026,5","00610,5,M,N","016093,5,N,5","+0020,C","-0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10159,5,09980,5",,,,,,"MET07301/20/17 06:45:02 METAR KSWF 201145Z 14005KT 10SM OVC020 02/M01 A3000 RMK","R01    027TMP046R02   M017DPT046"
"72503814714","2017-01-20T12:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","140,5,N,0026,5","00610,5,M,N","016093,5,N,5","+0030,C","-0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10159,5,09980,5",,,,,,"MET07301/20/17 07:45:02 METAR KSWF 201245Z 14005KT 10SM OVC020 03/M01 A3000 RMK","R01    037TMP046R02   M017DPT046"
"72503814714","2017-01-20T13:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","140,5,N,0026,5","00610,5,M,N","016093,5,N,5","+0030,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10159,5,09980,5",,,,,,"MET07201/20/17 08:45:02 METAR KSWF 201345Z 14005KT 10SM OVC020 03/00 A3000 RMK","R01    037TMP046R02    007DPT046"
"72503814714","2017-01-20T14:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","120,5,N,0026,5","00914,5,M,N","024140,5,N,5","+0030,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+00914,5,99,9",,,"4,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10163,5,09983,5",,,,,,"MET07201/20/17 09:45:02 METAR KSWF 201445Z 12005KT 15SM OVC030 03/00 A3001 RMK","R01    037TMP046R02    007DPT046"
"72503814714","2017-01-20T15:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","100,5,N,0026,5","00914,5,M,N","024140,5,N,5","+0030,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+00914,5,99,9",,,"4,99,1,+00914,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00914,1,99,9,99,9","10163,5,09983,5",,,,,,"MET07201/20/17 10:45:02 METAR KSWF 201545Z 10005KT 15SM OVC030 03/00 A3001 RMK","R01    037TMP046R02    007DPT046"
"72503814714","2017-01-20T16:45:00","6","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","120,5,N,0026,5","00853,5,M,N","024140,5,N,5","+0040,C","+0000,C","99999,9",,,,,,,,,,,,,,"08,5,+00853,5,99,9",,,"4,99,1,+00853,5,9",,,,,"10152,5,09973,5",,,,,,"MET07201/20/17 11:45:02 METAR KSWF 201645Z 12005KT 15SM OVC028 04/00 A2998 RMK","R01    047TMP046R02    007DPT046"
"72503814714","2017-01-20T17:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","090,5,N,0026,5","00671,5,M,N","024140,5,N,5","+0040,C","+0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00671,5,99,9",,,"4,99,1,+00671,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00671,1,99,9,99,9","10142,5,09963,5",,,,,,"MET07201/20/17 12:45:02 METAR KSWF 201745Z 09005KT 15SM OVC022 04/01 A2995 RMK","R01    047TMP046R02    017DPT046"
"72503814714","2017-01-20T18:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","110,5,N,0026,5","00701,5,M,N","024140,5,N,5","+0050,C","+0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00701,5,99,9",,,"4,99,1,+00701,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","10135,5,09956,5",,,,,,"MET07201/20/17 13:45:02 METAR KSWF 201845Z 11005KT 15SM OVC023 05/01 A2993 RMK","R01    057TMP046R02    017DPT046"
"72503814714","2017-01-20T19:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","090,5,N,0026,5","00701,5,M,N","024140,5,N,5","+0050,C","+0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00701,5,99,9",,,"4,99,1,+00701,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00701,1,99,9,99,9","10132,5,09953,5",,,,,,"MET07201/20/17 14:45:02 METAR KSWF 201945Z 09005KT 15SM OVC023 05/01 A2992 RMK","R01    057TMP046R02    017DPT046"
"72503814714","2017-01-20T20:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","150,5,N,0026,5","00762,5,M,N","024140,5,N,5","+0050,C","+0010,C","99999,9",,,,,,,,,,,,,,"08,5,+00762,5,99,9",,,"4,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10132,5,09953,5",,,,,,"MET07201/20/17 15:45:02 METAR KSWF 202045Z 15005KT 15SM OVC025 05/01 A2992 RMK","R01    057TMP046R02    017DPT046"
"72503814714","2017-01-20T21:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","150,5,N,0026,5","00762,5,M,N","009656,5,N,5","+0040,C","+0030,C","99999,9",,,,,,,"0,0,00,7,0,1,5",,,,,,,"08,5,+00762,5,99,9",,,"4,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10132,5,09953,5",,"05,5",,,,"MET07401/20/17 16:45:02 METAR KSWF 202145Z 15005KT 6SM HZ OVC025 04/03 A2992 RMK","R01    047TMP046R02    037DPT046"
"72503814714","2017-01-20T22:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","130,5,N,0026,5","00762,5,M,N","009656,5,N,5","+0040,C","+0030,C","99999,9",,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,"08,5,+00762,5,99,9",,,"4,99,1,+00762,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00762,1,99,9,99,9","10132,5,09953,5",,"10,1",,,,"MET07401/20/17 17:45:02 METAR KSWF 202245Z 13005KT 6SM BR OVC025 04/03 A2992 RMK","R01    047TMP046R02    037DPT046"
"72503814714","2017-01-20T23:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","130,5,N,0026,5","00610,5,M,N","009656,5,N,5","+0040,C","+0020,C","99999,9",,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,"08,5,+00610,5,99,9",,,"4,99,1,+00610,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00610,1,99,9,99,9","10132,5,09953,5",,"10,1",,,,"MET07401/20/17 18:45:02 METAR KSWF 202345Z 13005KT 6SM BR OVC020 04/02 A2992 RMK","R01    047TMP046R02    027DPT046"
"72503814714","2017-01-21T00:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00457,5,M,N","006437,5,N,5","+0040,C","+0030,C","99999,9",,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,"07,5,+00457,5,99,9","08,5,+00610,5,99,9",,"3,99,1,+00457,5,9","4,99,1,+00610,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00457,1,99,9,99,9","10132,5,09953,5",,"10,1","61,1",,,"MET08501/20/17 19:45:01 METAR KSWF 210045Z 00000KT 4SM -RA BR BKN015 OVC020 04/03 A2992 RMK","R01    047TMP046R02    037DPT046"
"72503814714","2017-01-21T01:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00396,5,M,N","008047,5,N,5","+0030,C","+0030,C","99999,9",,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,"08,5,+00396,5,99,9",,,"4,99,1,+00396,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00396,1,99,9,99,9","10129,5,09950,5",,"10,1",,,,"MET07401/20/17 20:45:01 METAR KSWF 210145Z 00000KT 5SM BR OVC013 03/03 A2991 RMK","R01    037TMP046R02    037DPT046"
"72503814714","2017-01-21T02:45:00","7","41.5","-74.1","177.1","STEWART FIELD, NY US","FM-15","KSWF ","V020","999,9,C,0000,5","00213,5,M,N","004023,5,N,5","+0030,C","+0030,C","99999,9",,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,"07,5,+00213,5,99,9","08,5,+00305,5,99,9",,"3,99,1,+00213,5,9","4,99,1,+00305,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10135,5,09956,5",,"10,1","61,1",,,"MET08901/20/17 21:45:02 METAR KSWF 210245Z 00000KT 2 1/2SM -RA BR BKN007 OVC010 03/03 A2993 RMK","R01    037TMP046R02    037DPT046"
