"Result","V1","V2","V3","V4","V5","V6"
"result.1","0","0","0","0","0","0"
"result.1","1","0","0","0","0","0"
"result.1","ep","mediana","média","mínimo","máximo","desvio-padrão"
"result.1","100","626.617660522461","21465.9274959564","236.29621887207","167269.109375","58914.2462549274"
"result.1","150","518.472640991211","19358.1374855042","350.258697509766","150527","53001.1560882981"
"result.1","200","680.601348876953","17356.6444530487","187.476974487305","134963.5625","47521.1034296127"
"result.1","50","1466.62976074219","25924.7546691895","175.930694580078","185217.171875","64482.1064344695"
"result.1","300","818.559326171875","14005.7669525146","365.211151123047","107073.5234375","37605.8409670441"
"result.1","350","554.911102294922","12306.9305419922","288.235992431641","94646.734375","33271.2503547369"
"result.1","400","758.741851806641","10988.82213974","431.580017089844","83171.5390625","29166.6439399627"
"result.1","450","633.367584228516","9555.84828948975","329.099731445312","72608.4765625","25477.8270810841"
"result.1","500","600.034149169922","8398.08757400513","390.773956298828","62899.140625","22022.5811589587"
"","","","","","",""
"Result","V1","V2","V3","V4","V5","V6"
"result.2","0","0","0","0","0","0"
"result.2","2","0","0","0","0","0"
"result.2","ep","mediana","média","mínimo","máximo","desvio-padrão"
"result.2","100","742.630493164062","26334.6325416565","315.981262207031","199986.359375","70188.3889729028"
"result.2","150","813.427795410156","25808.7333545685","252.818130493164","197771.03125","69499.0553536162"
"result.2","200","593.634246826172","25425.4352416992","259.915344238281","195575.265625","68767.7364203934"
"result.2","50","2788.80615234375","28270.1055145264","1010.46508789062","202216.234375","70326.5036004709"
"result.2","300","666.171569824219","24754.2952041626","256.347686767578","191226.75","67273.6045949345"
"result.2","350","495.44612121582","24391.30377388","230.232711791992","189074.78125","66550.106163867"
"result.2","400","556.249694824219","23966.225730896","199.234344482422","186938.609375","65853.9795857646"
"result.2","450","512.166152954102","23767.3881187439","273.176879882812","184817.671875","65078.4180911518"
"result.2","500","467.326248168945","23400.7515258789","232.193939208984","182708.828125","64372.9207310883"
"","","","","","",""
"Result","V1","V2","V3","V4","V5","V6"
"result.3","0","0","0","0","0","0"
"result.3","3","0","0","0","0","0"
"result.3","ep","mediana","média","mínimo","máximo","desvio-padrão"
"result.3","100","764.622192382812","25199.5419178009","173.401809692383","193739.4375","68113.248875596"
"result.3","150","495.783081054688","24171.3223896027","184.712539672852","188529.21875","66413.8817587291"
"result.3","200","583.681335449219","23493.1420688629","195.609512329102","183408.859375","64617.0445352288"
"result.3","50","827.494750976562","26570.8337249756","397.074462890625","199052.515625","69755.1608464019"
"result.3","300","541.407379150391","22186.9317207336","335.028411865234","173440.21875","61116.2390851523"
"result.3","350","667.412719726562","21685.104434967","210.637664794922","168587.40625","59359.3233421665"
"result.3","400","737.082550048828","21015.39478302","183.693374633789","163818.5","57702.37981069"
"result.3","450","513.026077270508","20378.6671276093","232.180282592773","159122.09375","56061.8528090324"
"result.3","500","672.049682617188","19887.336648941","253.392715454102","154517.078125","54400.2330049325"
"","","","","","",""
"Result","V1","V2","V3","V4","V5","V6"
"result.4","0","0","0","0","0","0"
"result.4","4","0","0","0","0","0"
"result.4","ep","mediana","média","mínimo","máximo","desvio-padrão"
"result.4","100","634.039093017578","25066.031211853","370.022857666016","194007.171875","68268.6932921667"
"result.4","150","483.325149536133","24206.4771690369","299.358276367188","188922.671875","66556.9622375683"
"result.4","200","628.768218994141","23606.8586425781","287.345642089844","183917.859375","64776.5257643769"
"result.4","50","889.257873535156","26397.0329093933","471.692718505859","199187.03125","69858.5433141407"
"result.4","300","525.130630493164","22315.0811767578","302.296081542969","174174.296875","61361.3703700619"
"result.4","350","562.546859741211","21785.016494751","272.475128173828","169426.328125","59657.7361568993"
"result.4","400","565.715774536133","21185.9604454041","181.917541503906","164762.234375","58016.5299273692"
"result.4","450","564.427703857422","20647.4497909546","287.591857910156","160167.796875","56376.5950226059"
"result.4","500","662.816284179688","20134.8251438141","249.416427612305","155660.28125","54763.1096340587"
"","","","","","",""
"Result","V1","V2","V3","V4","V5","V6"
"result.5","0","0","0","0","0","0"
"result.5","5","0","0","0","0","0"
"result.5","ep","mediana","média","mínimo","máximo","desvio-padrão"
"result.5","100","658.631225585938","25117.7490386963","304.054321289062","194011.328125","68251.3895718713"
"result.5","150","526.57585144043","24206.2930831909","224.645812988281","188921.859375","66557.4997281539"
"result.5","200","682.295104980469","23570.6884040833","289.758270263672","183916.578125","64790.5087037704"
"result.5","50","1263.60437011719","26734.6153717041","461.615600585938","199188.265625","69733.9820328418"
"result.5","300","711.700500488281","22347.1209449768","304.617523193359","174178.53125","61349.9646505913"
"result.5","350","634.682662963867","21713.4387893677","246.752471923828","169435.703125","59689.470233579"
"result.5","400","522.549285888672","21073.8129749298","229.435409545898","164759.359375","58058.3041223797"
"result.5","450","705.798980712891","20608.9407310486","274.240173339844","160173.828125","56393.4335411004"
"result.5","500","578.438339233398","19963.1518783569","318.778961181641","155663.390625","54831.6514554929"
"","","","","","",""
"Result","V1","V2","V3","V4","V5","V6"
"result.6","0","0","0","0","0","0"
"result.6","6","0","0","0","0","0"
"result.6","ep","mediana","média","mínimo","máximo","desvio-padrão"
"result.6","100","787.499816894531","25686.2554092407","410.459838867188","194011.265625","68050.7835724577"
"result.6","150","664.158721923828","24427.7476348877","304.099365234375","188923.328125","66469.8747877084"
"result.6","200","534.887100219727","23565.2118835449","298.774749755859","183916.921875","64793.3004540814"
"result.6","50","1307.75238037109","27400.7557754517","437.396850585938","199189.265625","69559.6848329225"
"result.6","300","596.101303100586","22355.2894592285","214.288757324219","174180.171875","61347.5938898338"
