"Eastern Date Hour","Zone Name","Zone PTID","TWI Actual Load"
"2018/01/01 00:00:00","MHK VL","61756","1076"
"2018/01/01 01:00:00","MHK VL","61756","1041.8"
"2018/01/01 02:00:00","MHK VL","61756","1026.7"
"2018/01/01 03:00:00","MHK VL","61756","1016.1"
"2018/01/01 04:00:00","MHK VL","61756","1019.6"
"2018/01/01 05:00:00","MHK VL","61756","1040.2"
"2018/01/01 06:00:00","MHK VL","61756","1072.6"
"2018/01/01 07:00:00","MHK VL","61756","1112.2"
"2018/01/01 08:00:00","MHK VL","61756","1162"
"2018/01/01 09:00:00","MHK VL","61756","1196.9"
"2018/01/01 10:00:00","MHK VL","61756","1221.9"
"2018/01/01 11:00:00","MHK VL","61756","1222.8"
"2018/01/01 12:00:00","MHK VL","61756","1210.2"
"2018/01/01 13:00:00","MHK VL","61756","1192.2"
"2018/01/01 14:00:00","MHK VL","61756","1173.2"
"2018/01/01 15:00:00","MHK VL","61756","1180.6"
"2018/01/01 16:00:00","MHK VL","61756","1227.8"
"2018/01/01 17:00:00","MHK VL","61756","1311.5"
"2018/01/01 18:00:00","MHK VL","61756","1307.6"
"2018/01/01 19:00:00","MHK VL","61756","1280.9"
"2018/01/01 20:00:00","MHK VL","61756","1240.5"
"2018/01/01 21:00:00","MHK VL","61756","1172.8"
"2018/01/01 22:00:00","MHK VL","61756","1085.6"
"2018/01/01 23:00:00","MHK VL","61756","1028.2"
"2018/01/02 00:00:00","MHK VL","61756","986"
"2018/01/02 01:00:00","MHK VL","61756","973.1"
"2018/01/02 02:00:00","MHK VL","61756","966.6"
"2018/01/02 03:00:00","MHK VL","61756","973.5"
"2018/01/02 04:00:00","MHK VL","61756","995.2"
"2018/01/02 05:00:00","MHK VL","61756","1040.4"
"2018/01/02 06:00:00","MHK VL","61756","1141.5"
"2018/01/02 07:00:00","MHK VL","61756","1204.6"
"2018/01/02 08:00:00","MHK VL","61756","1247.5"
"2018/01/02 09:00:00","MHK VL","61756","1272.5"
"2018/01/02 10:00:00","MHK VL","61756","1277.3"
"2018/01/02 11:00:00","MHK VL","61756","1274.3"
"2018/01/02 12:00:00","MHK VL","61756","1250.1"
"2018/01/02 13:00:00","MHK VL","61756","1246"
"2018/01/02 14:00:00","MHK VL","61756","1228.9"
"2018/01/02 15:00:00","MHK VL","61756","1228.5"
"2018/01/02 16:00:00","MHK VL","61756","1281.4"
"2018/01/02 17:00:00","MHK VL","61756","1378.6"
"2018/01/02 18:00:00","MHK VL","61756","1388.3"
"2018/01/02 19:00:00","MHK VL","61756","1356.1"
"2018/01/02 20:00:00","MHK VL","61756","1307.3"
"2018/01/02 21:00:00","MHK VL","61756","1234.6"
"2018/01/02 22:00:00","MHK VL","61756","1137.2"
"2018/01/02 23:00:00","MHK VL","61756","1053.1"
"2018/01/03 00:00:00","MHK VL","61756","1007.6"
"2018/01/03 01:00:00","MHK VL","61756","976.1"
"2018/01/03 02:00:00","MHK VL","61756","975.1"
"2018/01/03 03:00:00","MHK VL","61756","961.3"
"2018/01/03 04:00:00","MHK VL","61756","982.1"
"2018/01/03 05:00:00","MHK VL","61756","1032.7"
"2018/01/03 06:00:00","MHK VL","61756","1149"
"2018/01/03 07:00:00","MHK VL","61756","1217.8"
"2018/01/03 08:00:00","MHK VL","61756","1236.6"
"2018/01/03 09:00:00","MHK VL","61756","1232.4"
"2018/01/03 10:00:00","MHK VL","61756","1215.6"
"2018/01/03 11:00:00","MHK VL","61756","1189.2"
"2018/01/03 12:00:00","MHK VL","61756","1159"
"2018/01/03 13:00:00","MHK VL","61756","1150.3"
"2018/01/03 14:00:00","MHK VL","61756","1138.5"
"2018/01/03 15:00:00","MHK VL","61756","1130.7"
"2018/01/03 16:00:00","MHK VL","61756","1166.5"
"2018/01/03 17:00:00","MHK VL","61756","1248.5"
"2018/01/03 18:00:00","MHK VL","61756","1260"
"2018/01/03 19:00:00","MHK VL","61756","1248"
"2018/01/03 20:00:00","MHK VL","61756","1214.3"
"2018/01/03 21:00:00","MHK VL","61756","1153.7"
"2018/01/03 22:00:00","MHK VL","61756","1073.4"
"2018/01/03 23:00:00","MHK VL","61756","1017.3"
"2018/01/04 00:00:00","MHK VL","61756","969.2"
"2018/01/04 01:00:00","MHK VL","61756","941.6"
"2018/01/04 02:00:00","MHK VL","61756","927.9"
"2018/01/04 03:00:00","MHK VL","61756","935.6"
"2018/01/04 04:00:00","MHK VL","61756","959.1"
"2018/01/04 05:00:00","MHK VL","61756","1006.2"
"2018/01/04 06:00:00","MHK VL","61756","1099.4"
"2018/01/04 07:00:00","MHK VL","61756","1170"
"2018/01/04 08:00:00","MHK VL","61756","1191.1"
"2018/01/04 09:00:00","MHK VL","61756","1208.5"
"2018/01/04 10:00:00","MHK VL","61756","1234.8"
"2018/01/04 11:00:00","MHK VL","61756","1239.7"
"2018/01/04 12:00:00","MHK VL","61756","1215"
"2018/01/04 13:00:00","MHK VL","61756","1200.5"
"2018/01/04 14:00:00","MHK VL","61756","1185.7"
"2018/01/04 15:00:00","MHK VL","61756","1199"
"2018/01/04 16:00:00","MHK VL","61756","1260.5"
"2018/01/04 17:00:00","MHK VL","61756","1336.3"
"2018/01/04 18:00:00","MHK VL","61756","1342"
"2018/01/04 19:00:00","MHK VL","61756","1316.4"
"2018/01/04 20:00:00","MHK VL","61756","1283.8"
"2018/01/04 21:00:00","MHK VL","61756","1225.2"
"2018/01/04 22:00:00","MHK VL","61756","1135.6"
"2018/01/04 23:00:00","MHK VL","61756","1067.9"
"2018/01/05 00:00:00","MHK VL","61756","1040.5"
"2018/01/05 01:00:00","MHK VL","61756","1021.7"
"2018/01/05 02:00:00","MHK VL","61756","1018.8"
"2018/01/05 03:00:00","MHK VL","61756","1019"
"2018/01/05 04:00:00","MHK VL","61756","1043.5"
"2018/01/05 05:00:00","MHK VL","61756","1108.1"
"2018/01/05 06:00:00","MHK VL","61756","1193"
"2018/01/05 07:00:00","MHK VL","61756","1246.3"
"2018/01/05 08:00:00","MHK VL","61756","1287.4"
"2018/01/05 09:00:00","MHK VL","61756","1305.8"
"2018/01/05 10:00:00","MHK VL","61756","1316.4"
"2018/01/05 11:00:00","MHK VL","61756","1319.3"
"2018/01/05 12:00:00","MHK VL","61756","1309.4"
