"Eastern Date Hour","Zone Name","Zone PTID","TWI Actual Load"
"2015/01/01 00:00:00","MHK VL","61756","947.7"
"2015/01/01 01:00:00","MHK VL","61756","901.5"
"2015/01/01 02:00:00","MHK VL","61756","865"
"2015/01/01 03:00:00","MHK VL","61756","857.5"
"2015/01/01 04:00:00","MHK VL","61756","867.1"
"2015/01/01 05:00:00","MHK VL","61756","886.8"
"2015/01/01 06:00:00","MHK VL","61756","910.4"
"2015/01/01 07:00:00","MHK VL","61756","939.7"
"2015/01/01 08:00:00","MHK VL","61756","980.6"
"2015/01/01 09:00:00","MHK VL","61756","1021.9"
"2015/01/01 10:00:00","MHK VL","61756","1069.4"
"2015/01/01 11:00:00","MHK VL","61756","1068.1"
"2015/01/01 12:00:00","MHK VL","61756","1079.6"
"2015/01/01 13:00:00","MHK VL","61756","1073.2"
"2015/01/01 14:00:00","MHK VL","61756","1054.3"
"2015/01/01 15:00:00","MHK VL","61756","1080.4"
"2015/01/01 16:00:00","MHK VL","61756","1154.2"
"2015/01/01 17:00:00","MHK VL","61756","1196.8"
"2015/01/01 18:00:00","MHK VL","61756","1118.4"
"2015/01/01 19:00:00","MHK VL","61756","1108.6"
"2015/01/01 20:00:00","MHK VL","61756","1118.1"
"2015/01/01 21:00:00","MHK VL","61756","1023.7"
"2015/01/01 22:00:00","MHK VL","61756","935.7"
"2015/01/01 23:00:00","MHK VL","61756","857.9"
"2015/01/02 00:00:00","MHK VL","61756","836.4"
"2015/01/02 01:00:00","MHK VL","61756","835.5"
"2015/01/02 02:00:00","MHK VL","61756","831.8"
"2015/01/02 03:00:00","MHK VL","61756","803.6"
"2015/01/02 04:00:00","MHK VL","61756","818.8"
"2015/01/02 05:00:00","MHK VL","61756","937.7"
"2015/01/02 06:00:00","MHK VL","61756","967.8"
"2015/01/02 07:00:00","MHK VL","61756","988.7"
"2015/01/02 08:00:00","MHK VL","61756","1030.5"
"2015/01/02 09:00:00","MHK VL","61756","1084.5"
"2015/01/02 10:00:00","MHK VL","61756","1120.1"
"2015/01/02 11:00:00","MHK VL","61756","1141.5"
"2015/01/02 12:00:00","MHK VL","61756","1121.5"
"2015/01/02 13:00:00","MHK VL","61756","1095.9"
"2015/01/02 14:00:00","MHK VL","61756","1082.8"
"2015/01/02 15:00:00","MHK VL","61756","1085.8"
"2015/01/02 16:00:00","MHK VL","61756","1122.9"
"2015/01/02 17:00:00","MHK VL","61756","1185.6"
"2015/01/02 18:00:00","MHK VL","61756","1180.4"
"2015/01/02 19:00:00","MHK VL","61756","1143.4"
"2015/01/02 20:00:00","MHK VL","61756","1103.5"
"2015/01/02 21:00:00","MHK VL","61756","1034"
"2015/01/02 22:00:00","MHK VL","61756","979.8"
"2015/01/02 23:00:00","MHK VL","61756","918.6"
"2015/01/03 00:00:00","MHK VL","61756","868.6"
"2015/01/03 01:00:00","MHK VL","61756","838.6"
"2015/01/03 02:00:00","MHK VL","61756","831.2"
"2015/01/03 03:00:00","MHK VL","61756","818.1"
"2015/01/03 04:00:00","MHK VL","61756","825.6"
"2015/01/03 05:00:00","MHK VL","61756","858.2"
"2015/01/03 06:00:00","MHK VL","61756","892.7"
"2015/01/03 07:00:00","MHK VL","61756","950.2"
"2015/01/03 08:00:00","MHK VL","61756","1009.3"
"2015/01/03 09:00:00","MHK VL","61756","1050.7"
"2015/01/03 10:00:00","MHK VL","61756","1083.3"
"2015/01/03 11:00:00","MHK VL","61756","1096.9"
"2015/01/03 12:00:00","MHK VL","61756","1094.7"
"2015/01/03 13:00:00","MHK VL","61756","1078.1"
"2015/01/03 14:00:00","MHK VL","61756","1072"
"2015/01/03 15:00:00","MHK VL","61756","1085.2"
"2015/01/03 16:00:00","MHK VL","61756","1132.6"
"2015/01/03 17:00:00","MHK VL","61756","1176.7"
"2015/01/03 18:00:00","MHK VL","61756","1175.4"
"2015/01/03 19:00:00","MHK VL","61756","1148.6"
"2015/01/03 20:00:00","MHK VL","61756","1110.3"
"2015/01/03 21:00:00","MHK VL","61756","1030.9"
"2015/01/03 22:00:00","MHK VL","61756","968.2"
"2015/01/03 23:00:00","MHK VL","61756","890.4"
"2015/01/04 00:00:00","MHK VL","61756","842.7"
"2015/01/04 01:00:00","MHK VL","61756","802.8"
"2015/01/04 02:00:00","MHK VL","61756","771.7"
"2015/01/04 03:00:00","MHK VL","61756","758.8"
"2015/01/04 04:00:00","MHK VL","61756","751.3"
"2015/01/04 05:00:00","MHK VL","61756","764.1"
"2015/01/04 06:00:00","MHK VL","61756","792.5"
"2015/01/04 07:00:00","MHK VL","61756","837.4"
"2015/01/04 08:00:00","MHK VL","61756","878.8"
"2015/01/04 09:00:00","MHK VL","61756","930.8"
"2015/01/04 10:00:00","MHK VL","61756","970"
"2015/01/04 11:00:00","MHK VL","61756","984.6"
"2015/01/04 12:00:00","MHK VL","61756","981.5"
"2015/01/04 13:00:00","MHK VL","61756","972.8"
"2015/01/04 14:00:00","MHK VL","61756","974.3"
"2015/01/04 15:00:00","MHK VL","61756","977.8"
"2015/01/04 16:00:00","MHK VL","61756","1051.3"
"2015/01/04 17:00:00","MHK VL","61756","1111.2"
"2015/01/04 18:00:00","MHK VL","61756","1105.7"
"2015/01/04 19:00:00","MHK VL","61756","1069.3"
"2015/01/04 20:00:00","MHK VL","61756","1014.2"
"2015/01/04 21:00:00","MHK VL","61756","965.2"
"2015/01/04 22:00:00","MHK VL","61756","887.4"
"2015/01/04 23:00:00","MHK VL","61756","822.5"
"2015/01/05 00:00:00","MHK VL","61756","780.5"
"2015/01/05 01:00:00","MHK VL","61756","788.7"
"2015/01/05 02:00:00","MHK VL","61756","783.9"
"2015/01/05 03:00:00","MHK VL","61756","791.4"
"2015/01/05 04:00:00","MHK VL","61756","821.1"
"2015/01/05 05:00:00","MHK VL","61756","910"
"2015/01/05 06:00:00","MHK VL","61756","1064.1"
"2015/01/05 07:00:00","MHK VL","61756","1128.9"
"2015/01/05 08:00:00","MHK VL","61756","1139.8"
"2015/01/05 09:00:00","MHK VL","61756","1162.3"
"2015/01/05 10:00:00","MHK VL","61756","1177.3"
"2015/01/05 11:00:00","MHK VL","61756","1191.4"
"2015/01/05 12:00:00","MHK VL","61756","1194.2"
"2015/01/05 13:00:00","MHK VL","61756","1207.1"
"2015/01/05 14:00:00","MHK VL","61756","1213.8"
"2015/01/05 15:00:00","MHK VL","61756","1199"
"2015/01/05 16:00:00","MHK VL","61756","1221.2"
"2015/01/05 17:00:00","MHK VL","61756","1289.3"
"2015/01/05 18:00:00","MHK VL","61756","1288.5"
"2015/01/05 19:00:00","MHK VL","61756","1287.4"
"2015/01/05 20:00:00","MHK VL","61756","1249.1"
"2015/01/05 21:00:00","MHK VL","61756","1170.3"
"2015/01/05 22:00:00","MHK VL","61756","1103.9"
"2015/01/05 23:00:00","MHK VL","61756","1018.7"
"2015/01/06 00:00:00","MHK VL","61756","1014.5"
"2015/01/06 01:00:00","MHK VL","61756","983.7"
"2015/01/06 02:00:00","MHK VL","61756","972.4"
"2015/01/06 03:00:00","MHK VL","61756","979.9"
"2015/01/06 04:00:00","MHK VL","61756","997.7"
"2015/01/06 05:00:00","MHK VL","61756","1037.4"
"2015/01/06 06:00:00","MHK VL","61756","1137.2"
"2015/01/06 07:00:00","MHK VL","61756","1210.1"
"2015/01/06 08:00:00","MHK VL","61756","1222.7"
"2015/01/06 09:00:00","MHK VL","61756","1249.2"
"2015/01/06 10:00:00","MHK VL","61756","1277.4"
"2015/01/06 11:00:00","MHK VL","61756","1285.1"
"2015/01/06 12:00:00","MHK VL","61756","1266.9"
"2015/01/06 13:00:00","MHK VL","61756","1249.4"
"2015/01/06 14:00:00","MHK VL","61756","1233.2"
"2015/01/06 15:00:00","MHK VL","61756","1226"
"2015/01/06 16:00:00","MHK VL","61756","1240.5"
"2015/01/06 17:00:00","MHK VL","61756","1305.2"
"2015/01/06 18:00:00","MHK VL","61756","1338.5"
"2015/01/06 19:00:00","MHK VL","61756","1347.5"
"2015/01/06 20:00:00","MHK VL","61756","1300.3"
"2015/01/06 21:00:00","MHK VL","61756","1232.2"
"2015/01/06 22:00:00","MHK VL","61756","1147.3"
"2015/01/06 23:00:00","MHK VL","61756","1072.9"
"2015/01/07 00:00:00","MHK VL","61756","1041.1"
"2015/01/07 01:00:00","MHK VL","61756","1004.6"
"2015/01/07 02:00:00","MHK VL","61756","982.2"
"2015/01/07 03:00:00","MHK VL","61756","977.2"
"2015/01/07 04:00:00","MHK VL","61756","989"
"2015/01/07 05:00:00","MHK VL","61756","1047.4"
"2015/01/07 06:00:00","MHK VL","61756","1176.9"
"2015/01/07 07:00:00","MHK VL","61756","1238.9"
"2015/01/07 08:00:00","MHK VL","61756","1235"
"2015/01/07 09:00:00","MHK VL","61756","1232.2"
"2015/01/07 10:00:00","MHK VL","61756","1255.5"
"2015/01/07 11:00:00","MHK VL","61756","1242.9"
"2015/01/07 12:00:00","MHK VL","61756","1243.9"
"2015/01/07 13:00:00","MHK VL","61756","1256.2"
"2015/01/07 14:00:00","MHK VL","61756","1261.5"
"2015/01/07 15:00:00","MHK VL","61756","1248.2"
"2015/01/07 16:00:00","MHK VL","61756","1271.7"
"2015/01/07 17:00:00","MHK VL","61756","1364.6"
"2015/01/07 18:00:00","MHK VL","61756","1339.4"
"2015/01/07 19:00:00","MHK VL","61756","1344.2"
"2015/01/07 20:00:00","MHK VL","61756","1296.4"
"2015/01/07 21:00:00","MHK VL","61756","1265.5"
"2015/01/07 22:00:00","MHK VL","61756","1208.9"
"2015/01/07 23:00:00","MHK VL","61756","1134.7"
"2015/01/08 00:00:00","MHK VL","61756","1123.9"
"2015/01/08 01:00:00","MHK VL","61756","1090.1"
"2015/01/08 02:00:00","MHK VL","61756","1081.1"
"2015/01/08 03:00:00","MHK VL","61756","1087.1"
"2015/01/08 04:00:00","MHK VL","61756","1096"
"2015/01/08 05:00:00","MHK VL","61756","1142.5"
"2015/01/08 06:00:00","MHK VL","61756","1233.2"
"2015/01/08 07:00:00","MHK VL","61756","1291.7"
"2015/01/08 08:00:00","MHK VL","61756","1295.4"
"2015/01/08 09:00:00","MHK VL","61756","1338.6"
"2015/01/08 10:00:00","MHK VL","61756","1338.5"
"2015/01/08 11:00:00","MHK VL","61756","1315"
"2015/01/08 12:00:00","MHK VL","61756","1305.6"
"2015/01/08 13:00:00","MHK VL","61756","1285.8"
"2015/01/08 14:00:00","MHK VL","61756","1267.7"
"2015/01/08 15:00:00","MHK VL","61756","1243.4"
"2015/01/08 16:00:00","MHK VL","61756","1285.7"
"2015/01/08 17:00:00","MHK VL","61756","1345.4"
"2015/01/08 18:00:00","MHK VL","61756","1367.8"
"2015/01/08 19:00:00","MHK VL","61756","1366.1"
"2015/01/08 20:00:00","MHK VL","61756","1320.5"
"2015/01/08 21:00:00","MHK VL","61756","1255.1"
"2015/01/08 22:00:00","MHK VL","61756","1183.1"
"2015/01/08 23:00:00","MHK VL","61756","1096"
"2015/01/09 00:00:00","MHK VL","61756","1033.6"
"2015/01/09 01:00:00","MHK VL","61756","1016.7"
"2015/01/09 02:00:00","MHK VL","61756","1006.5"
"2015/01/09 03:00:00","MHK VL","61756","1007.9"
"2015/01/09 04:00:00","MHK VL","61756","1026.9"
"2015/01/09 05:00:00","MHK VL","61756","1078.6"
"2015/01/09 06:00:00","MHK VL","61756","1204.9"
"2015/01/09 07:00:00","MHK VL","61756","1264.1"
"2015/01/09 08:00:00","MHK VL","61756","1275.6"
"2015/01/09 09:00:00","MHK VL","61756","1281.1"
"2015/01/09 10:00:00","MHK VL","61756","1268.7"
"2015/01/09 11:00:00","MHK VL","61756","1266.4"
"2015/01/09 12:00:00","MHK VL","61756","1230.5"
"2015/01/09 13:00:00","MHK VL","61756","1216.7"
"2015/01/09 14:00:00","MHK VL","61756","1191.3"
"2015/01/09 15:00:00","MHK VL","61756","1202.1"
"2015/01/09 16:00:00","MHK VL","61756","1236"
"2015/01/09 17:00:00","MHK VL","61756","1307"
"2015/01/09 18:00:00","MHK VL","61756","1311.7"
"2015/01/09 19:00:00","MHK VL","61756","1299.3"
"2015/01/09 20:00:00","MHK VL","61756","1261.2"
"2015/01/09 21:00:00","MHK VL","61756","1218.2"
"2015/01/09 22:00:00","MHK VL","61756","1139.7"
"2015/01/09 23:00:00","MHK VL","61756","1064.3"
"2015/01/10 00:00:00","MHK VL","61756","1017.3"
"2015/01/10 01:00:00","MHK VL","61756","995.6"
"2015/01/10 02:00:00","MHK VL","61756","985.5"
"2015/01/10 03:00:00","MHK VL","61756","974.9"
"2015/01/10 04:00:00","MHK VL","61756","990.4"
"2015/01/10 05:00:00","MHK VL","61756","1015.9"
"2015/01/10 06:00:00","MHK VL","61756","1060"
"2015/01/10 07:00:00","MHK VL","61756","1110.8"
"2015/01/10 08:00:00","MHK VL","61756","1173.7"
"2015/01/10 09:00:00","MHK VL","61756","1221.1"
"2015/01/10 10:00:00","MHK VL","61756","1224.5"
"2015/01/10 11:00:00","MHK VL","61756","1196.6"
"2015/01/10 12:00:00","MHK VL","61756","1209.6"
"2015/01/10 13:00:00","MHK VL","61756","1198.6"
"2015/01/10 14:00:00","MHK VL","61756","1183.5"
"2015/01/10 15:00:00","MHK VL","61756","1179.5"
"2015/01/10 16:00:00","MHK VL","61756","1234.6"
"2015/01/10 17:00:00","MHK VL","61756","1308.5"
"2015/01/10 18:00:00","MHK VL","61756","1323.9"
"2015/01/10 19:00:00","MHK VL","61756","1297.2"
"2015/01/10 20:00:00","MHK VL","61756","1270.6"
"2015/01/10 21:00:00","MHK VL","61756","1230"
"2015/01/10 22:00:00","MHK VL","61756","1173"
"2015/01/10 23:00:00","MHK VL","61756","1108.8"
"2015/01/11 00:00:00","MHK VL","61756","1048.3"
"2015/01/11 01:00:00","MHK VL","61756","1006.8"
"2015/01/11 02:00:00","MHK VL","61756","987.4"
"2015/01/11 03:00:00","MHK VL","61756","974.2"
"2015/01/11 04:00:00","MHK VL","61756","976.2"
"2015/01/11 05:00:00","MHK VL","61756","992.9"
"2015/01/11 06:00:00","MHK VL","61756","1035.4"
"2015/01/11 07:00:00","MHK VL","61756","1068.9"
"2015/01/11 08:00:00","MHK VL","61756","1131.5"
"2015/01/11 09:00:00","MHK VL","61756","1165.9"
"2015/01/11 10:00:00","MHK VL","61756","1199"
"2015/01/11 11:00:00","MHK VL","61756","1200.7"
"2015/01/11 12:00:00","MHK VL","61756","1187.4"
"2015/01/11 13:00:00","MHK VL","61756","1159.3"
"2015/01/11 14:00:00","MHK VL","61756","1131.8"
"2015/01/11 15:00:00","MHK VL","61756","1128.6"
"2015/01/11 16:00:00","MHK VL","61756","1163.1"
"2015/01/11 17:00:00","MHK VL","61756","1253.8"
"2015/01/11 18:00:00","MHK VL","61756","1258.3"
"2015/01/11 19:00:00","MHK VL","61756","1218.9"
"2015/01/11 20:00:00","MHK VL","61756","1181.4"
"2015/01/11 21:00:00","MHK VL","61756","1105.2"
"2015/01/11 22:00:00","MHK VL","61756","1017.8"
"2015/01/11 23:00:00","MHK VL","61756","930.9"
"2015/01/12 00:00:00","MHK VL","61756","896.1"
"2015/01/12 01:00:00","MHK VL","61756","890.6"
"2015/01/12 02:00:00","MHK VL","61756","887"
"2015/01/12 03:00:00","MHK VL","61756","871.8"
"2015/01/12 04:00:00","MHK VL","61756","894.6"
"2015/01/12 05:00:00","MHK VL","61756","949.5"
"2015/01/12 06:00:00","MHK VL","61756","1084.8"
"2015/01/12 07:00:00","MHK VL","61756","1175.4"
"2015/01/12 08:00:00","MHK VL","61756","1211.8"
"2015/01/12 09:00:00","MHK VL","61756","1209.4"
"2015/01/12 10:00:00","MHK VL","61756","1239.9"
"2015/01/12 11:00:00","MHK VL","61756","1238.7"
"2015/01/12 12:00:00","MHK VL","61756","1206.7"
"2015/01/12 13:00:00","MHK VL","61756","1182.5"
"2015/01/12 14:00:00","MHK VL","61756","1182"
"2015/01/12 15:00:00","MHK VL","61756","1179.8"
"2015/01/12 16:00:00","MHK VL","61756","1226.7"
"2015/01/12 17:00:00","MHK VL","61756","1279.8"
"2015/01/12 18:00:00","MHK VL","61756","1303.6"
"2015/01/12 19:00:00","MHK VL","61756","1268.1"
"2015/01/12 20:00:00","MHK VL","61756","1229.7"
"2015/01/12 21:00:00","MHK VL","61756","1159.2"
"2015/01/12 22:00:00","MHK VL","61756","1076.4"
"2015/01/12 23:00:00","MHK VL","61756","1007.5"
"2015/01/13 00:00:00","MHK VL","61756","963.8"
"2015/01/13 01:00:00","MHK VL","61756","944.5"
"2015/01/13 02:00:00","MHK VL","61756","937.8"
"2015/01/13 03:00:00","MHK VL","61756","948.7"
"2015/01/13 04:00:00","MHK VL","61756","970.4"
"2015/01/13 05:00:00","MHK VL","61756","1084.8"
"2015/01/13 06:00:00","MHK VL","61756","1230"
"2015/01/13 07:00:00","MHK VL","61756","1302.1"
"2015/01/13 08:00:00","MHK VL","61756","1362.9"
"2015/01/13 09:00:00","MHK VL","61756","1404.8"
"2015/01/13 10:00:00","MHK VL","61756","1395.1"
"2015/01/13 11:00:00","MHK VL","61756","1306.3"
"2015/01/13 12:00:00","MHK VL","61756","1259.1"
"2015/01/13 13:00:00","MHK VL","61756","1242.6"
"2015/01/13 14:00:00","MHK VL","61756","1212.3"
"2015/01/13 15:00:00","MHK VL","61756","1207.4"
"2015/01/13 16:00:00","MHK VL","61756","1206.9"
"2015/01/13 17:00:00","MHK VL","61756","1281.6"
