"Ano","Dia","Hora","Temperatura"
2015,12,5,-0.65
2015,12,6,-0.65
2015,12,7,-0.65
2015,12,8,-0.65
2015,12,9,-1.15
2015,12,10,-1.75
2015,12,11,-1.75
2015,12,12,-1.75
2015,12,13,-1.75
2015,12,14,-1.75
2015,12,15,-1.15
2015,12,16,-1.15
2015,12,17,-1.15
2015,12,18,-2.25
2015,12,19,-2.85
2015,12,20,-3.95
2015,12,21,-5.65
2015,12,22,-7.25
2015,12,23,-8.35
2015,12,24,-8.95
2015,13,1,-9.45
2015,13,2,-10.05
2015,13,3,-11.15
2015,13,4,-11.75
2015,13,5,-12.85
2015,13,6,-13.95
2015,13,7,-15.05
2015,13,8,-16.15
2015,13,9,-16.75
2015,13,10,-16.15
2015,13,11,-15.05
2015,13,12,-14.45
2015,13,13,-13.95
2015,13,14,-13.35
2015,13,15,-12.25
2015,13,16,-12.25
2015,13,17,-12.25
2015,13,18,-12.85
2015,13,19,-14.45
2015,13,20,-15.05
2015,13,21,-15.05
2015,13,22,-15.65
2015,13,23,-15.65
2015,13,24,-16.15
2015,14,1,-16.15
2015,14,2,-17.25
2015,14,3,-18.35
2015,14,4,-18.95
2015,14,5,-18.35
2015,14,6,-18.35
2015,14,7,-18.35
2015,14,8,-18.95
2015,14,9,-18.35
2015,14,10,-17.85
2015,14,11,-15.05
2015,14,12,-10.65
2015,14,13,-7.85
2015,14,14,-7.25
2015,14,15,-6.75
2015,14,16,-6.75
2015,14,17,-6.75
2015,14,18,-7.25
2015,14,19,-8.35
2015,14,20,-8.95
2015,14,21,-9.45
2015,14,22,-10.05
2015,14,23,-8.35
2015,14,24,-7.85
2015,15,1,-8.35
2015,15,2,-7.85
2015,15,3,-8.35
2015,15,4,-9.45
2015,15,5,-9.45
2015,15,6,-9.45
2015,15,7,-8.95
2015,15,8,-9.45
2015,15,9,-10.05
2015,15,10,-9.45
2015,15,11,-8.35
2015,15,12,-7.25
2015,15,13,-6.75
2015,15,14,-5.05
2015,15,15,-5.05
2015,15,16,-4.45
2015,15,17,-4.45
2015,15,18,-4.45
2015,15,19,-3.35
2015,15,20,-3.35
2015,15,21,-2.85
2015,15,22,-2.85
2015,15,23,-2.25
2015,15,24,-2.25
2015,16,1,-1.75
2015,16,2,-1.15
2015,16,3,-1.75
2015,16,4,-1.75
2015,16,5,-1.75
2015,16,6,-2.25
2015,16,7,-1.75
2015,16,8,-2.25
2015,16,9,-2.85
2015,16,10,-3.95
2015,16,11,-5.05
2015,16,12,-6.15
2015,16,13,-6.15
2015,16,14,-6.15
2015,16,15,-6.15
2015,16,16,-6.15
2015,16,17,-7.25
2015,16,18,-8.95
2015,16,19,-10.05
2015,16,20,-10.05
2015,16,21,-9.45
2015,16,22,-10.05
2015,16,23,-11.15
2015,16,24,-11.75
2015,17,1,-13.35
2015,17,2,-14.45
2015,17,3,-15.65
2015,17,4,-16.75
2015,17,5,-16.15
2015,17,6,-16.75
2015,17,7,-16.75
2015,17,8,-15.05
2015,17,9,-14.45
2015,17,10,-12.85
2015,17,11,-10.05
2015,17,12,-7.25
2015,17,13,-5.65
2015,17,14,-2.85
2015,17,15,-1.15
2015,17,16,-0.65
