"Ano","Dia","Hora","Temperatura"
2015,12,18,1
2015,12,19,1
2015,12,20,1
2015,12,21,1
2015,12,22,1
2015,12,23,0
2015,12,24,0
2015,13,1,1
2015,13,2,1
2015,13,3,0
2015,13,4,-1
2015,13,5,-2
2015,13,6,-3
2015,13,7,-4
2015,13,8,-6
2015,13,9,-8
2015,13,10,-9
2015,13,11,-9
2015,13,12,-9
2015,13,13,-8
2015,13,14,-7
2015,13,15,-8
2015,13,16,-8
2015,13,17,-8
2015,13,18,-10
2015,13,19,-11
2015,13,20,-12
2015,13,21,-13
2015,13,22,-13
2015,13,23,-13
2015,13,24,-14
2015,14,1,-14
2015,14,2,-15
2015,14,3,-15
2015,14,4,-15
2015,14,5,-16
2015,14,6,-16
2015,14,7,-16
2015,14,8,-16
2015,14,9,-15
2015,14,10,-15
2015,14,11,-12
2015,14,12,-11
2015,14,13,-10
2015,14,14,-8
2015,14,15,-7
2015,14,16,-6
2015,14,17,-6
2015,14,18,-6
2015,14,19,-6
2015,14,20,-6
2015,14,21,-6
2015,14,22,-6
2015,14,23,-6
2015,14,24,-6
2015,15,1,-6
2015,15,2,-6
2015,15,3,-7
2015,15,4,-7
2015,15,5,-7
2015,15,6,-7
2015,15,7,-7
2015,15,8,-7
2015,15,9,-7
2015,15,10,-7
2015,15,11,-6
2015,15,12,-5
2015,15,13,-4
2015,15,14,-3
2015,15,15,-1
2015,15,16,-1
2015,15,17,-1
2015,15,18,-2
2015,15,19,-3
2015,15,20,-3
2015,15,21,-3
2015,15,22,-3
2015,15,23,-3.5
2015,15,24,-4
2015,16,1,-5
2015,16,2,-4
2015,16,3,-4
2015,16,4,-3
2015,16,5,-4
2015,16,6,-4
2015,16,7,-4
2015,16,8,-4
2015,16,9,-4
2015,16,10,-3
2015,16,11,0
2015,16,12,1.5
2015,16,13,3
2015,16,14,2
2015,16,15,2
2015,16,16,0
2015,16,17,-2
2015,16,18,-2
2015,16,19,-5
2015,16,20,-6
2015,16,21,-7
2015,16,22,-8
2015,16,23,-9
2015,16,24,-9
2015,17,1,-10
2015,17,2,-10
2015,17,3,-10
2015,17,4,-10
2015,17,5,-10
2015,17,6,-11
2015,17,7,-11
2015,17,8,-13
2015,17,9,-12
2015,17,10,-11
2015,17,11,-10
2015,17,12,-9
2015,17,13,-9
2015,17,14,-6
2015,17,15,-5
2015,17,16,-5
2015,17,17,-4
2015,17,18,-5
2015,17,19,-5
2015,17,20,-5
2015,17,21,-4
2015,17,22,-5
2015,17,23,-5
2015,17,24,-5
2015,18,1,-5
2015,18,2,-4
2015,18,3,-4
2015,18,4,-4
2015,18,5,-3
2015,18,6,-4
2015,18,7,-5
2015,18,8,-5
2015,18,9,-5
2015,18,10,-3.5
