"Ano","Dia","Hora","Temperatura"
2015,12,2,-2.25
2015,12,3,-2.85
2015,12,4,-1.75
2015,12,5,0.65
2015,12,6,0.05
2015,12,7,-0.65
2015,12,8,-2.25
2015,12,9,-2.25
2015,12,10,-2.25
2015,12,11,-2
2015,12,12,-1.75
2015,12,13,-1.75
2015,12,14,-1.15
2015,12,15,-1.15
2015,12,16,-1.75
2015,12,17,-2.25
2015,12,18,-3.95
2015,12,19,-5.05
2015,12,20,-5.65
2015,12,21,-7.25
2015,12,22,-10.65
2015,12,23,-12.85
2015,12,24,-14.45
2015,13,1,-16.15
2015,13,2,-17.85
2015,13,3,-18.95
2015,13,4,-19.45
2015,13,5,-20.65
2015,13,6,-21.75
2015,13,7,-25.05
2015,13,8,-27.85
2015,13,9,-27.85
2015,13,10,-24.45
2015,13,11,-21.75
2015,13,12,-20.05
2015,13,13,-19.45
2015,13,14,-17.85
2015,13,15,-17.25
2015,13,16,-16.75
2015,13,17,-17.25
2015,13,18,-18.95
2015,13,19,-22.85
2015,13,20,-24.45
2015,13,21,-25.65
2015,13,22,-26.15
2015,13,23,-26.75
2015,13,24,-28.35
2015,14,1,-28.35
2015,14,2,-29.45
2015,14,3,-28.95
2015,14,4,-29.45
2015,14,5,-29.45
2015,14,6,-30.65
2015,14,7,-27.85
2015,14,8,-26.75
2015,14,9,-26.75
2015,14,10,-23.35
2015,14,11,-21.15
2015,14,12,-16.75
2015,14,13,-15.65
2015,14,14,-14.45
2015,14,15,-13.35
2015,14,16,-13.35
2015,14,17,-13.95
2015,14,18,-15.05
2015,14,19,-18.95
2015,14,20,-21.75
2015,14,21,-22.85
2015,14,22,-23.35
2015,14,23,-24.45
2015,14,24,-23.35
2015,15,1,-20.05
2015,15,2,-18.95
2015,15,3,-18.95
2015,15,4,-17.85
2015,15,5,-19.45
2015,15,6,-22.25
2015,15,7,-22.85
2015,15,8,-23.95
2015,15,9,-21.75
2015,15,10,-18.95
2015,15,11,-15.65
2015,15,12,-12.85
2015,15,13,-8.95
2015,15,14,-5.05
2015,15,15,-5.05
2015,15,16,-5.05
2015,15,17,-5.05
2015,15,18,-5.05
2015,15,19,-5.65
2015,15,20,-5.05
2015,15,21,-5.65
2015,15,22,-5.05
2015,15,23,-4.45
2015,15,24,-3.95
2015,16,1,-3.95
2015,16,2,-3.95
2015,16,3,-3.95
2015,16,4,-2.85
2015,16,5,-2.25
2015,16,6,-1.75
2015,16,7,-1.75
2015,16,8,-4.45
2015,16,9,-6.15
2015,16,10,-8.95
2015,16,11,-11.15
2015,16,12,-11.75
2015,16,13,-12.25
2015,16,14,-12.25
2015,16,15,-12.25
2015,16,16,-12.85
2015,16,17,-12.85
2015,16,18,-13.35
2015,16,19,-13.95
2015,16,20,-14.45
2015,16,21,-15.05
2015,16,22,-16.15
2015,16,23,-16.75
2015,16,24,-17.25
2015,17,1,-18.35
2015,17,2,-18.95
2015,17,3,-20.05
2015,17,4,-20.05
2015,17,5,-21.15
2015,17,6,-22.85
2015,17,7,-24.45
2015,17,8,-27.25
2015,17,9,-26.75
2015,17,10,-25.05
2015,17,11,-20.05
2015,17,12,-18.95
2015,17,13,-17.25
2015,17,14,-16.15
2015,17,15,-15.65
2015,17,16,-16.15
2015,17,17,-15.65
2015,17,18,-15.65
2015,17,19,-14.45
2015,17,20,-13.95
2015,17,21,-13.35
2015,17,22,-12.85
2015,17,23,-13.35
2015,17,24,-13.35
2015,18,1,-13.35
2015,18,2,-13.35
2015,18,3,-13.35
2015,18,4,-12.85
2015,18,5,-12.85
2015,18,6,-13.35
2015,18,7,-12.25
2015,18,8,-11.75
2015,18,9,-11.15
2015,18,10,-2.85
2015,18,11,4.45
2015,18,12,6.75
2015,18,13,7.26
2015,18,14,7.26
2015,18,15,6.75
2015,18,16,7.25
2015,18,17,6.75
2015,18,18,5.65
2015,18,19,3.35
2015,18,20,2.85
2015,18,21,2.25
2015,18,22,1.75
2015,18,23,1.15
2015,18,24,1.15
2015,19,1,1.15
2015,19,2,0.65
2015,19,3,1.15
2015,19,4,1.15
2015,19,5,1.75
2015,19,6,1.75
2015,19,7,1.75
2015,19,8,1.15
2015,19,9,0.65
2015,19,10,0.05
2015,19,11,-2.25
2015,19,12,-3.35
2015,19,13,-4.45
2015,19,14,-5.65
2015,19,15,-6.15
2015,19,16,-6.75
2015,19,17,-7.85
2015,19,18,-7.85
2015,19,19,-7.85
2015,19,20,-8.35
2015,19,21,-8.95
2015,19,22,-9.45
2015,19,23,-10.65
2015,19,24,-11.15
2015,20,1,-12.25
2015,20,2,-13.35
2015,20,3,-14.45
2015,20,4,-15.65
2015,20,5,-16.15
2015,20,6,-16.75
2015,20,7,-17.25
2015,20,8,-17.85
2015,20,9,-18.35
2015,20,10,-17.85
2015,20,11,-17.25
2015,20,12,-16.75
2015,20,13,-16.15
2015,20,14,-14.45
2015,20,15,-12.85
2015,20,16,-12.25
2015,20,17,-11.75
2015,20,18,-12.25
2015,20,19,-12.85
2015,20,20,-14.45
2015,20,21,-17.25
2015,20,22,-18.35
2015,20,23,-18.35
2015,20,24,-17.25
2015,21,1,-17.85
2015,21,2,-17.85
2015,21,3,-20.05
2015,21,4,-20.65
2015,21,5,-20.65
2015,21,6,-21.15
2015,21,7,-21.75
2015,21,8,-22.85
2015,21,9,-22.25
2015,21,10,-20.05
2015,21,11,-16.75
2015,21,12,-13.95
2015,21,13,-11.75
2015,21,14,-10.05
2015,21,15,-8.95
2015,21,16,-8.35
2015,21,17,-9.45
2015,21,18,-11.75
2015,21,19,-12.85
2015,21,20,-13.95
2015,21,21,-15.05
2015,21,22,-14.45
2015,21,23,-15.65
2015,21,24,-16.15
2015,22,1,-15.05
2015,22,2,-15.65
2015,22,3,-15.65
2015,22,4,-16.15
2015,22,5,-16.75
2015,22,6,-18.35
2015,22,7,-17.85
2015,22,8,-18.95
2015,22,9,-18.95
2015,22,10,-16.75
2015,22,11,-15.65
2015,22,12,-14.45
2015,22,13,-12.25
2015,22,14,-11.15
2015,22,15,-8.95
2015,22,16,-7.85
2015,22,17,-7.85
2015,22,18,-8.95
2015,22,19,-10.65
2015,22,20,-10.65
2015,22,21,-10.65
2015,22,22,-10.65
2015,22,23,-10.65
2015,22,24,-10.05
2015,23,1,-8.95
2015,23,2,-9.45
2015,23,3,-8.95
2015,23,4,-7.85
2015,23,5,-7.85
2015,23,6,-8.35
